milis,x,y,z,ffall,switch,state
3775,-1,0,-31,0,0,0
3788,-1,0,-31,0,0,0
3796,-1,0,-31,0,0,0
3808,-1,0,-31,0,0,0
3816,-1,0,-31,0,0,0
3827,-1,0,-31,0,0,0
3835,-1,0,-31,0,0,0
3846,-1,0,-31,0,0,0
3854,-1,0,-31,0,0,0
3864,-1,0,-31,0,0,0
3873,-1,0,-31,0,0,0
3884,0,0,-31,0,0,0
3892,-1,0,-31,0,0,0
3902,-1,0,-31,0,0,0
3910,-1,0,-31,0,0,0
3920,-1,0,-31,0,0,0
3930,-1,0,-31,0,0,0
3940,-1,0,-31,0,0,0
3958,-1,0,-31,0,0,0
3969,-1,0,-31,0,0,0
3979,-1,0,-31,0,0,0
3989,-1,0,-31,0,0,0
3998,-1,0,-31,0,0,0
4007,-1,0,-31,0,0,0
4017,-1,0,-31,0,0,0
4026,-1,0,-31,0,0,0
4038,-1,0,-31,0,0,0
4046,-1,0,-31,0,0,0
4059,-1,0,-31,0,0,0
4067,-1,0,-31,0,0,0
4077,-1,0,-31,0,0,0
4086,-1,0,-31,0,0,0
4097,-1,0,-31,0,0,0
4105,-1,0,-31,0,0,0
4115,-1,0,-31,0,0,0
4124,-1,0,-31,0,0,0
4134,-1,0,-31,0,0,0
4143,-1,0,-31,0,0,0
4153,-1,0,-31,0,0,0
4162,-1,0,-31,0,0,0
4172,-1,0,-31,0,0,0
4180,-1,0,-31,0,0,0
4191,-1,0,-31,0,0,0
4200,-1,0,-31,0,0,0
4210,-1,0,-31,0,0,0
4218,-1,0,-31,0,0,0
4229,-1,0,-31,0,0,0
4238,-1,0,-31,0,0,0
4248,0,0,-31,0,0,0
4256,-1,0,-31,0,0,0
4269,-1,0,-31,0,0,0
4279,-1,0,-31,0,0,0
4288,-1,0,-31,0,0,0
4298,-1,0,-31,0,0,0
4307,-1,0,-31,0,0,0
4317,-1,0,-31,0,0,0
4326,-1,0,-31,0,0,0
4336,-1,0,-31,0,0,0
4345,-1,1,-31,0,0,0
4355,-1,0,-31,0,0,0
4364,-1,0,-31,0,0,0
4374,-1,0,-31,0,0,0
4383,-1,0,-31,0,0,0
4392,-1,0,-31,0,0,0
4402,-1,0,-31,0,0,0
4412,-1,0,-31,0,0,0
4421,-1,0,-31,0,0,0
4430,-1,0,-31,0,0,0
4440,-1,0,-31,0,0,0
4450,-1,0,-31,0,0,0
4458,-1,0,-31,0,0,0
4468,-1,0,-31,0,0,0
4477,-1,0,-31,0,0,0
4487,-1,0,-31,0,0,0
4496,-1,0,-31,0,0,0
4504,-1,0,-31,0,0,0
4514,-1,0,-31,0,0,0
4534,-1,0,-31,0,0,0
4542,-1,0,-31,0,0,0
4554,-1,0,-31,0,0,0
4562,-1,0,-31,0,0,0
4574,-1,0,-31,0,0,0
4582,-1,0,-31,0,0,0
4592,-1,0,-31,0,0,0
4600,-1,0,-31,0,0,0
4612,-1,0,-31,0,0,0
4620,-1,0,-31,0,0,0
4630,-1,0,-31,0,0,0
4638,-1,0,-31,0,0,0
4649,-1,1,-31,0,0,0
4658,0,0,-31,0,0,0
4668,0,0,-31,0,0,0
4676,-1,0,-31,0,0,0
4687,0,0,-31,0,0,0
4696,-1,0,-31,0,0,0
4706,-1,0,-31,0,0,0
4714,-1,0,-31,0,0,0
4724,-1,0,-31,0,0,0
4733,-1,0,-31,0,0,0
4745,-1,0,-31,0,0,0
4755,-1,0,-31,0,0,0
4765,-1,0,-31,0,0,0
4774,-1,0,-31,0,0,0
4784,-1,0,-31,0,0,0
4794,-1,0,-31,0,0,0
4803,-1,0,-31,0,0,0
4812,-1,0,-31,0,0,0
4822,-1,0,-31,0,0,0
4832,-1,0,-31,0,0,0
4841,-1,0,-31,0,0,0
4850,-1,0,-31,0,0,0
4859,-1,0,-31,0,0,0
4870,-1,0,-31,0,0,0
4879,-1,0,-31,0,0,0
4888,-1,0,-31,0,0,0
4897,-1,0,-31,0,0,0
4908,-1,0,-31,0,0,0
4917,-1,0,-31,0,0,0
4926,-1,0,-31,0,0,0
4935,-1,0,-31,0,0,0
4945,-1,0,-31,0,0,0
4955,-1,0,-31,0,0,0
4964,-1,0,-31,0,0,0
4975,-1,0,-31,0,0,0
4986,-1,0,-31,0,0,0
4995,-1,0,-31,0,0,0
5007,-1,0,-31,0,0,0
5015,-1,0,-31,0,0,0
5025,-1,0,-31,0,0,0
5033,-1,0,-31,0,0,0
5045,-1,0,-31,0,0,0
5053,-1,0,-31,0,0,0
5063,-1,0,-31,0,0,0
5071,-1,0,-31,0,0,0
5083,-1,0,-31,0,0,0
5102,-1,0,-31,0,0,0
5111,-1,0,-31,0,0,0
5124,-1,0,-31,0,0,0
5132,-1,0,-31,0,0,0
5142,-1,0,-31,0,0,0
5150,0,0,-31,0,0,0
5160,-1,0,-31,0,0,0
5170,-1,0,-31,0,0,0
5180,-1,0,-31,0,0,0
5188,-1,0,-31,0,0,0
5199,-1,0,-31,0,0,0
5208,-1,0,-31,0,0,0
5218,-1,0,-31,0,0,0
5229,-1,0,-31,0,0,0
5239,-1,0,-31,0,0,0
5250,-1,0,-31,0,0,0
5260,-1,1,-31,0,0,0
5269,-1,0,-31,0,0,0
5278,-1,0,-31,0,0,0
5288,-1,0,-31,0,0,0
5298,-1,0,-31,0,0,0
5307,-1,0,-31,0,0,0
5316,-1,0,-31,0,0,0
5326,-1,0,-31,0,0,0
5336,-1,0,-31,0,0,0
5345,-1,0,-31,0,0,0
5354,-1,0,-31,0,0,0
5364,-1,0,-31,0,0,0
5373,-1,0,-31,0,0,0
5383,-1,0,-31,0,0,0
5392,-1,0,-31,0,0,0
5402,-1,0,-31,0,0,0
5411,-1,0,-31,0,0,0
5421,-1,0,-31,0,0,0
5430,-1,0,-31,0,0,0
5440,-1,0,-31,0,0,0
5449,-1,0,-31,0,0,0
5462,-1,0,-31,0,0,0
5470,-1,0,-31,0,0,0
5482,-1,0,-31,0,0,0
5490,-1,0,-31,0,0,0
5500,-1,0,-31,0,0,0
5509,-1,0,-31,0,0,0
5520,-1,0,-31,0,0,0
5528,-1,0,-31,0,0,0
5538,-1,0,-31,0,0,0
5548,-1,0,-31,0,0,0
5558,-1,0,-31,0,0,0
5566,-1,0,-31,0,0,0
5576,-1,0,-31,0,0,0
5585,-1,0,-31,0,0,0
5596,-1,0,-31,0,0,0
5604,-1,0,-31,0,0,0
5614,-1,0,-31,0,0,0
5623,-1,0,-31,0,0,0
5634,-1,0,-31,0,0,0
5642,-1,0,-31,0,0,0
5652,-1,0,-31,0,0,0
5673,-1,0,-31,0,0,0
5683,-1,0,-31,0,0,0
5694,-1,1,-31,0,0,0
5702,-1,0,-31,0,0,0
5713,-1,0,-31,0,0,0
5724,-1,0,-31,0,0,0
5733,-1,0,-31,0,0,0
5743,-1,0,-31,0,0,0
5752,-1,0,-31,0,0,0
5762,-1,0,-31,0,0,0
5771,0,0,-31,0,0,0
5780,-1,0,-31,0,0,0
5789,-1,0,-31,0,0,0
5798,-1,0,-31,0,0,0
5808,-1,0,-31,0,0,0
5818,-1,0,-31,0,0,0
5826,-1,0,-31,0,0,0
5836,-1,0,-31,0,0,0
5846,-1,0,-31,0,0,0
5855,-1,0,-31,0,0,0
5864,-1,0,-31,0,0,0
5874,-1,0,-31,0,0,0
5882,-1,0,-31,0,0,0
5893,-1,0,-31,0,0,0
5902,-1,0,-31,0,0,0
5911,-1,0,-31,0,0,0
5920,-1,1,-31,0,0,0
5929,-1,1,-31,0,0,0
5940,-1,1,-31,0,0,0
5952,-1,0,-31,0,0,0
5960,-1,0,-31,0,0,0
5971,-1,0,-31,0,0,0
5980,-1,0,-31,0,0,0
5990,-1,0,-31,0,0,0
5998,-1,0,-31,0,0,0
6008,-1,1,-31,0,0,0
6017,-1,0,-31,0,0,0
6027,-1,0,-31,0,0,0
6036,-1,0,-31,0,0,0
6046,-1,0,-31,0,0,0
6054,-1,0,-31,0,0,0
6065,-1,1,-31,0,0,0
6073,-1,0,-31,0,0,0
6083,-1,0,-31,0,0,0
6091,-1,0,-31,0,0,0
6102,-1,0,-31,0,0,0
6111,-1,0,-31,0,0,0
6121,-1,0,-31,0,0,0
6129,-1,0,-31,0,0,0
6139,-1,0,-31,0,0,0
6148,-1,0,-31,0,0,0
6158,-1,1,-31,0,0,0
6170,1,3,-31,0,0,0
6179,1,3,-31,0,0,0
6190,0,1,-31,0,0,0
6199,-1,-2,-31,0,0,0
6209,-2,-3,-31,0,0,0
6219,-4,-1,-31,0,0,0
6238,-1,0,-31,0,0,0
6248,-1,0,-31,0,0,0
6258,-1,0,-31,0,0,0
6267,-1,0,-31,0,0,0
6277,-1,0,-31,0,0,0
6286,-1,0,-31,0,0,0
6295,-1,0,-31,0,0,0
6305,-1,0,-31,0,0,0
6313,-1,0,-31,0,0,0
6324,-1,0,-31,0,0,0
6333,-1,0,-31,0,0,0
6342,-1,0,-31,0,0,0
6351,-1,0,-31,0,0,0
6362,-1,0,-31,0,0,0
6371,-1,0,-31,0,0,0
6380,-1,0,-31,0,0,0
6389,-1,0,-31,0,0,0
6398,-1,0,-31,0,0,0
6408,-1,1,-31,0,0,0
6420,-1,0,-31,0,0,0
6428,-1,0,-31,0,0,0
6439,-1,0,-31,0,0,0
6449,-1,0,-31,0,0,0
6459,-1,0,-31,0,0,0
6467,-1,0,-31,0,0,0
6477,-1,0,-31,0,0,0
6486,-1,0,-31,0,0,0
6496,-1,0,-31,0,0,0
6505,-1,0,-31,0,0,0
6515,0,0,-31,0,0,0
6523,-1,1,-31,0,0,0
6534,-1,0,-31,0,0,0
6542,-1,0,-31,0,0,0
6552,-1,0,-31,0,0,0
6560,-1,0,-31,0,0,0
6571,-1,0,-31,0,0,0
6580,-1,0,-31,0,0,0
6590,-1,0,-31,0,0,0
6598,-1,0,-31,0,0,0
6608,-1,0,-31,0,0,0
6617,-1,0,-31,0,0,0
6627,-1,0,-31,0,0,0
6635,-1,0,-31,0,0,0
6647,-1,0,-31,0,0,0
6658,-1,0,-31,0,0,0
6667,-1,0,-31,0,0,0
6676,-1,0,-31,0,0,0
6685,-1,0,-31,0,0,0
6695,-1,0,-31,0,0,0
6704,-1,0,-31,0,0,0
6714,-1,0,-31,0,0,0
6723,-1,0,-31,0,0,0
6732,-1,0,-31,0,0,0
6742,-1,0,-31,0,0,0
6751,-1,0,-31,0,0,0
6760,-1,0,-31,0,0,0
6769,-1,0,-31,0,0,0
6779,-1,0,-31,0,0,0
6799,-1,0,-31,0,0,0
6810,-1,0,-31,0,0,0
6819,-1,0,-31,0,0,0
6830,-1,1,-31,0,0,0
6839,-1,1,-31,0,0,0
6849,-1,0,-31,0,0,0
6857,-1,0,-31,0,0,0
6867,-1,0,-31,0,0,0
6876,-1,0,-31,0,0,0
6886,0,0,-31,0,0,0
6897,-1,0,-31,0,0,0
6906,0,0,-31,0,0,0
6917,-1,0,-31,0,0,0
6927,-1,0,-31,0,0,0
6936,-1,0,-31,0,0,0
6945,-1,1,-31,0,0,0
6956,-1,0,-31,0,0,0
6964,-1,0,-31,0,0,0
6974,-1,0,-31,0,0,0
6983,-1,0,-31,0,0,0
6992,-1,0,-31,0,0,0
7002,-1,0,-31,0,0,0
7011,-1,0,-31,0,0,0
7020,-1,0,-31,0,0,0
7030,-1,0,-31,0,0,0
7038,-1,0,-31,0,0,0
7049,-1,0,-31,0,0,0
7058,-1,0,-31,0,0,0
7067,-1,0,-31,0,0,0
7076,-1,0,-31,0,0,0
7087,-1,0,-31,0,0,0
7095,0,0,-31,0,0,0
7105,-1,0,-31,0,0,0
7114,-1,0,-31,0,0,0
7126,-1,0,-31,0,0,0
7135,-1,0,-31,0,0,0
7146,-1,0,-31,0,0,0
7154,-1,0,-31,0,0,0
7164,-1,0,-31,0,0,0
7174,-1,0,-31,0,0,0
7183,-1,0,-31,0,0,0
7192,-1,0,-31,0,0,0
7202,-1,0,-31,0,0,0
7211,-1,0,-31,0,0,0
7221,-1,0,-31,0,0,0
7229,-1,0,-31,0,0,0
7239,-1,0,-31,0,0,0
7247,-1,0,-31,0,0,0
7258,-1,0,-31,0,0,0
7267,-1,0,-31,0,0,0
7277,-1,0,-31,0,0,0
7285,-1,0,-31,0,0,0
7296,0,0,-31,0,0,0
7304,-1,0,-31,0,0,0
7314,-1,0,-31,0,0,0
7322,-1,0,-31,0,0,0
7332,-1,0,-31,0,0,0
7353,-1,0,-31,0,0,0
7364,-1,0,-31,0,0,0
7374,-1,0,-31,0,0,0
7386,-1,0,-31,0,0,0
7394,-1,0,-31,0,0,0
7405,-1,0,-31,0,0,0
7413,-1,0,-31,0,0,0
7424,-1,0,-31,0,0,0
7433,-1,0,-31,0,0,0
7443,-1,1,-31,0,0,0
7451,-1,0,-31,0,0,0
7461,-1,0,-31,0,0,0
7470,-1,0,-31,0,0,0
7480,-1,0,-31,0,0,0
7489,-1,0,-31,0,0,0
7499,-1,0,-31,0,0,0
7507,-1,0,-31,0,0,0
7518,-1,0,-31,0,0,0
7526,-1,0,-31,0,0,0
7537,-1,0,-31,0,0,0
7545,-1,0,-31,0,0,0
7556,-1,0,-31,0,0,0
7564,-1,0,-31,0,0,0
7574,-1,0,-31,0,0,0
7582,-1,0,-31,0,0,0
7593,-1,0,-31,0,0,0
7605,-1,0,-31,0,0,0
7614,-1,0,-31,0,0,0
7624,-1,0,-31,0,0,0
7633,-1,0,-31,0,0,0
7644,-1,0,-31,0,0,0
7653,-1,0,-31,0,0,0
7662,-1,1,-31,0,0,0
7671,-1,0,-32,0,0,0
7682,-1,0,-31,0,0,0
7690,-1,0,-31,0,0,0
7700,0,0,-31,0,0,0
7709,-1,0,-31,0,0,0
7718,-1,0,-31,0,0,0
7728,-1,0,-31,0,0,0
7737,-1,0,-31,0,0,0
7746,-1,0,-31,0,0,0
7756,-1,0,-31,0,0,0
7764,-1,1,-31,0,0,0
7775,-1,0,-31,0,0,0
7784,-1,0,-31,0,0,0
7793,-1,0,-31,0,0,0
7802,-1,0,-31,0,0,0
7812,-1,0,-31,0,0,0
7821,-1,0,-31,0,0,0
7833,-1,0,-31,0,0,0
7842,-1,0,-31,0,0,0
7854,-1,0,-31,0,0,0
7862,-1,-1,-32,0,0,0
7872,-1,-1,-31,0,0,0
7880,-1,-2,-31,0,0,0
7890,0,-2,-31,0,0,0
7911,1,-5,-31,0,0,0
7922,1,-4,-32,0,0,0
7931,0,-3,-31,0,0,0
7942,-1,-1,-31,0,0,0
7950,-1,1,-31,0,0,0
7960,-3,3,-31,0,0,0
7969,-3,4,-30,0,0,0
7979,-3,5,-31,0,0,0
7988,-3,5,-31,0,0,0
7998,-2,5,-31,0,0,0
8006,-1,4,-31,0,0,0
8016,-1,4,-31,0,0,0
8026,-1,1,-31,0,0,0
8035,-1,0,-31,0,0,0
8044,-1,0,-31,0,0,0
8053,-1,0,-31,0,0,0
8062,-1,0,-31,0,0,0
8073,-1,0,-31,0,0,0
8082,-1,0,-31,0,0,0
8094,-1,0,-31,0,0,0
8102,-1,0,-31,0,0,0
8114,-1,0,-31,0,0,0
8122,-1,0,-31,0,0,0
8132,-1,0,-31,0,0,0
8140,-1,0,-31,0,0,0
8151,-1,0,-31,0,0,0
8160,-1,0,-31,0,0,0
8170,-1,0,-31,0,0,0
8178,-1,0,-31,0,0,0
8188,-1,0,-31,0,0,0
8197,-1,0,-31,0,0,0
8207,-1,0,-31,0,0,0
8215,-1,0,-31,0,0,0
8225,-1,0,-31,0,0,0
8235,-1,0,-31,0,0,0
8245,-1,0,-31,0,0,0
8253,-1,0,-31,0,0,0
8263,-1,0,-31,0,0,0
8271,-1,0,-31,0,0,0
8282,-1,0,-31,0,0,0
8291,-1,0,-31,0,0,0
8301,-1,0,-31,0,0,0
8312,-1,0,-31,0,0,0
8322,-1,0,-31,0,0,0
8332,-1,0,-31,0,0,0
8341,-1,0,-31,0,0,0
8351,-1,0,-31,0,0,0
8360,-1,0,-31,0,0,0
8370,-1,0,-31,0,0,0
8379,-1,0,-31,0,0,0
8388,-1,0,-31,0,0,0
8397,-1,0,-31,0,0,0
8407,-1,0,-31,0,0,0
8416,-1,0,-31,0,0,0
8425,-1,0,-31,0,0,0
8434,-1,0,-31,0,0,0
8444,-1,0,-31,0,0,0
8454,-1,0,-31,0,0,0
8473,-1,0,-31,0,0,0
8485,-1,0,-31,0,0,0
8494,-1,0,-31,0,0,0
8505,-1,0,-31,0,0,0
8513,-1,0,-31,0,0,0
8523,-1,0,-31,0,0,0
8531,-1,0,-31,0,0,0
8542,-1,0,-31,0,0,0
8554,-1,0,-31,0,0,0
8563,-1,0,-31,0,0,0
8573,-1,0,-31,0,0,0
8583,-1,0,-31,0,0,0
8593,-1,0,-31,0,0,0
8602,-1,1,-31,0,0,0
8611,-1,0,-31,0,0,0
8621,-1,0,-31,0,0,0
8630,-1,0,-31,0,0,0
8639,-1,0,-31,0,0,0
8649,-1,0,-31,0,0,0
8658,-1,0,-31,0,0,0
8668,-1,0,-31,0,0,0
8677,-1,0,-31,0,0,0
8686,-1,0,-31,0,0,0
8695,-1,0,-31,0,0,0
8706,-1,0,-31,0,0,0
8714,-1,0,-31,0,0,0
8724,-1,0,-31,0,0,0
8733,-1,0,-31,0,0,0
8742,-1,0,-31,0,0,0
8752,-1,0,-31,0,0,0
8761,0,0,-31,0,0,0
8770,-1,1,-31,0,0,0
8780,-1,0,-31,0,0,0
8799,-1,0,-31,0,0,0
8807,-1,0,-31,0,0,0
8819,-1,0,-31,0,0,0
8827,-1,0,-31,0,0,0
8838,-1,0,-31,0,0,0
8846,0,0,-31,0,0,0
8856,-1,0,-31,0,0,0
8864,-1,0,-31,0,0,0
8875,-1,0,-31,0,0,0
8884,-1,0,-31,0,0,0
8894,-1,0,-31,0,0,0
8902,-1,0,-31,0,0,0
8912,0,0,-31,0,0,0
8921,-1,0,-31,0,0,0
8931,-1,0,-31,0,0,0
8939,-1,0,-31,0,0,0
8949,-1,0,-31,0,0,0
8957,-1,0,-31,0,0,0
8968,-1,0,-31,0,0,0
8976,-1,0,-31,0,0,0
8986,-1,1,-31,0,0,0
8995,-1,0,-31,0,0,0
9005,-1,0,-31,0,0,0
9026,-1,1,-31,0,0,0
9039,-1,0,-31,0,0,0
9050,-1,0,-31,0,0,0
9059,-1,0,-31,0,0,0
9069,-1,0,-31,0,0,0
9078,-1,0,-31,0,0,0
9088,-1,0,-31,0,0,0
9097,-1,0,-31,0,0,0
9106,-1,0,-31,0,0,0
9115,-1,0,-31,0,0,0
9124,-1,0,-31,0,0,0
9134,-1,0,-31,0,0,0
9144,-1,0,-31,0,0,0
9152,-1,0,-31,0,0,0
9162,-1,0,-31,0,0,0
9171,0,0,-31,0,0,0
9181,-1,0,-31,0,0,0
9190,-1,0,-31,0,0,0
9199,0,0,-31,0,0,0
