milis,x,y,z,ffall,switch,state
2366,-1,0,-31,0,0,0
2375,-1,0,-31,0,0,0
2383,-1,0,-31,0,0,0
2394,-1,0,-31,0,0,0
2404,-1,0,-31,0,0,0
2413,-1,0,-31,0,0,0
2421,-1,0,-31,0,0,0
2432,-1,0,-31,0,0,0
2443,-1,0,-31,0,0,0
2452,-1,0,-31,0,0,0
2462,-1,0,-31,0,0,0
2471,-1,0,-31,0,0,0
2482,-1,0,-31,0,0,0
2490,-1,0,-31,0,0,0
2500,-1,0,-31,0,0,0
2510,-1,0,-31,0,0,0
2520,-1,0,-31,0,0,0
2529,-1,0,-31,0,0,0
2538,-1,1,-31,0,0,0
2548,-1,1,-31,0,0,0
2557,-1,1,-31,0,0,0
2567,-1,0,-31,0,0,0
2576,-1,0,-31,0,0,0
2586,-1,0,-31,0,0,0
2595,-1,0,-31,0,0,0
2605,-1,0,-31,0,0,0
2615,-1,0,-31,0,0,0
2624,-1,0,-31,0,0,0
2633,-1,0,-31,0,0,0
2642,-1,0,-31,0,0,0
2653,-1,0,-31,0,0,0
2662,-1,0,-31,0,0,0
2672,-1,0,-31,0,0,0
2683,-1,0,-31,0,0,0
2694,-1,0,-31,0,0,0
2702,-1,0,-31,0,0,0
2711,-1,0,-31,0,0,0
2722,-1,0,-31,0,0,0
2733,-1,0,-31,0,0,0
2742,0,0,-31,0,0,0
2751,-1,0,-31,0,0,0
2761,-1,1,-31,0,0,0
2770,-1,0,-31,0,0,0
2780,-1,0,-31,0,0,0
2789,-1,0,-31,0,0,0
2799,-1,0,-31,0,0,0
2808,-1,0,-31,0,0,0
2817,-1,0,-31,0,0,0
2826,-1,0,-31,0,0,0
2837,-1,0,-31,0,0,0
2846,-1,0,-31,0,0,0
2854,-1,0,-31,0,0,0
2864,-1,0,-31,0,0,0
2874,-1,0,-31,0,0,0
2884,-1,0,-31,0,0,0
2892,-1,0,-31,0,0,0
2902,-1,0,-31,0,0,0
2914,-1,0,-31,0,0,0
2923,-1,0,-31,0,0,0
2931,-1,0,-31,0,0,0
2941,-1,0,-31,0,0,0
2952,-1,0,-31,0,0,0
2960,-1,0,-31,0,0,0
2969,-1,0,-31,0,0,0
2979,-1,0,-31,0,0,0
2990,-1,0,-31,0,0,0
2998,-1,0,-31,0,0,0
3007,-1,1,-31,0,0,0
3017,-1,0,-31,0,0,0
3027,-1,0,-31,0,0,0
3036,-1,0,-31,0,0,0
3044,-1,0,-31,0,0,0
3055,-1,0,-31,0,0,0
3065,-1,0,-31,0,0,0
3074,-1,0,-31,0,0,0
3082,-1,0,-31,0,0,0
3093,-1,0,-31,0,0,0
3103,-1,0,-31,0,0,0
3111,-1,0,-31,0,0,0
3120,-1,0,-31,0,0,0
3131,-1,0,-31,0,0,0
3143,-1,0,-31,0,0,0
3164,-1,0,-31,0,0,0
3172,-1,0,-31,0,0,0
3184,-1,0,-31,0,0,0
3194,-1,0,-31,0,0,0
3203,-1,0,-31,0,0,0
3211,-1,0,-31,0,0,0
3222,-1,0,-31,0,0,0
3232,-1,0,-31,0,0,0
3240,-1,0,-31,0,0,0
3249,-1,0,-31,0,0,0
3260,-1,0,-31,0,0,0
3270,-1,0,-31,0,0,0
3278,-1,0,-31,0,0,0
3287,-1,0,-31,0,0,0
3298,-1,0,-31,0,0,0
3308,-1,0,-31,0,0,0
3317,-1,0,-31,0,0,0
3330,-1,0,-31,0,0,0
3339,-1,0,-31,0,0,0
3350,-1,0,-31,0,0,0
3360,-1,0,-31,0,0,0
3368,-1,0,-31,0,0,0
3378,-1,0,-31,0,0,0
3389,-1,0,-31,0,0,0
3398,-1,0,-31,0,0,0
3408,-1,1,-31,0,0,0
3418,-1,0,-31,0,0,0
3427,-1,0,-31,0,0,0
3436,-1,0,-31,0,0,0
3446,-1,0,-31,0,0,0
3456,-1,0,-31,0,0,0
3465,-1,0,-31,0,0,0
3474,-1,0,-31,0,0,0
3483,-1,0,-31,0,0,0
3493,-1,0,-31,0,0,0
3503,-1,0,-31,0,0,0
3512,-1,0,-31,0,0,0
3521,-1,0,-31,0,0,0
3531,-1,0,-31,0,0,0
3540,-1,0,-31,0,0,0
3550,-1,0,-31,0,0,0
3559,-1,0,-31,0,0,0
3568,-1,0,-31,0,0,0
3578,-1,0,-31,0,0,0
3588,-1,0,-31,0,0,0
3597,-1,0,-31,0,0,0
3606,-1,0,-31,0,0,0
3616,-1,0,-31,0,0,0
3629,-1,0,-31,0,0,0
3638,-1,0,-31,0,0,0
3646,-1,0,-31,0,0,0
3656,-1,0,-31,0,0,0
3666,-1,0,-31,0,0,0
3676,-1,0,-31,0,0,0
3685,-1,0,-31,0,0,0
3694,-1,0,-31,0,0,0
3704,-1,0,-31,0,0,0
3714,-1,0,-31,0,0,0
3723,-1,0,-31,0,0,0
3732,-1,0,-31,0,0,0
3742,-1,0,-31,0,0,0
3751,-1,0,-31,0,0,0
3761,-1,0,-31,0,0,0
3770,-1,0,-31,0,0,0
3780,-1,0,-31,0,0,0
3789,-1,0,-31,0,0,0
3799,-1,0,-31,0,0,0
3808,-1,0,-31,0,0,0
3818,-1,0,-31,0,0,0
3827,-1,0,-31,0,0,0
3836,-1,0,-31,0,0,0
3846,-1,0,-31,0,0,0
3856,-1,0,-31,0,0,0
3866,-1,0,-31,0,0,0
3875,-1,0,-31,0,0,0
3886,-1,0,-31,0,0,0
3896,-1,0,-31,0,0,0
3904,-1,0,-31,0,0,0
3913,-1,0,-31,0,0,0
3923,-1,0,-31,0,0,0
3934,-1,0,-31,0,0,0
3943,-1,0,-31,0,0,0
3951,-1,0,-31,0,0,0
3961,-1,0,-31,0,0,0
3972,-1,0,-31,0,0,0
3981,-1,0,-31,0,0,0
3989,-1,0,-31,0,0,0
4000,-1,0,-31,0,0,0
4011,-1,0,-31,0,0,0
4019,-1,0,-31,0,0,0
4027,-1,0,-31,0,0,0
4038,-1,0,-31,0,0,0
4048,-1,0,-31,0,0,0
4057,-1,0,-31,0,0,0
4065,-1,0,-31,0,0,0
4076,-1,0,-31,0,0,0
4086,-1,0,-31,0,0,0
4096,-1,0,-31,0,0,0
4106,-1,0,-31,0,0,0
4116,-1,0,-31,0,0,0
4125,-1,0,-31,0,0,0
4133,-1,0,-31,0,0,0
4143,-1,0,-31,0,0,0
4154,-1,0,-31,0,0,0
4163,-1,1,-31,0,0,0
4171,-1,0,-31,0,0,0
4180,-1,0,-31,0,0,0
4192,-1,0,-31,0,0,0
4201,-1,0,-31,0,0,0
4209,-1,0,-31,0,0,0
4219,-1,0,-31,0,0,0
4230,-1,0,-31,0,0,0
4240,-1,1,-31,0,0,0
4260,-1,0,-31,0,0,0
4270,-1,0,-31,0,0,0
4281,-1,0,-31,0,0,0
4291,-1,0,-31,0,0,0
4300,-1,0,-31,0,0,0
4308,-1,1,-31,0,0,0
4320,-1,0,-31,0,0,0
4329,-1,0,-31,0,0,0
4339,-1,0,-31,0,0,0
4349,-1,0,-31,0,0,0
4360,-1,0,-31,0,0,0
4369,-1,0,-31,0,0,0
4377,0,0,-31,0,0,0
4386,-1,0,-31,0,0,0
4398,0,0,-31,0,0,0
4407,-1,0,-31,0,0,0
4415,-1,0,-31,0,0,0
4424,-1,0,-31,0,0,0
4435,-1,0,-31,0,0,0
4445,-1,0,-31,0,0,0
4453,-1,0,-31,0,0,0
4462,-1,0,-31,0,0,0
4473,-1,0,-31,0,0,0
4483,-1,0,-31,0,0,0
4491,-1,0,-31,0,0,0
4501,-1,0,-31,0,0,0
4511,-1,0,-31,0,0,0
4520,-1,0,-31,0,0,0
4530,-1,0,-31,0,0,0
4543,-1,0,-31,0,0,0
4552,-1,0,-31,0,0,0
4562,-1,0,-31,0,0,0
4573,-1,0,-31,0,0,0
4585,-1,0,-31,0,0,0
4593,-1,0,-31,0,0,0
4602,-1,0,-31,0,0,0
4614,-1,1,-31,0,0,0
4624,-1,1,-31,0,0,0
4632,-1,0,-31,0,0,0
4642,-1,0,-31,0,0,0
4653,-1,0,-31,0,0,0
4662,-1,0,-31,0,0,0
4671,-1,0,-31,0,0,0
4680,-1,0,-31,0,0,0
4690,-1,0,-31,0,0,0
4700,-1,0,-31,0,0,0
4709,-1,0,-31,0,0,0
4718,-1,0,-31,0,0,0
4728,-1,0,-31,0,0,0
4738,-1,0,-31,0,0,0
4747,-1,0,-31,0,0,0
4756,-1,0,-31,0,0,0
4766,-1,0,-31,0,0,0
4775,-1,0,-31,0,0,0
4784,-1,0,-31,0,0,0
4794,-1,0,-31,0,0,0
4804,-1,0,-31,0,0,0
4814,-1,0,-31,0,0,0
4824,-1,0,-31,0,0,0
4834,-1,0,-31,0,0,0
4844,-1,0,-31,0,0,0
4852,-1,0,-31,0,0,0
4860,-1,0,-31,0,0,0
4872,-1,0,-31,0,0,0
4882,-1,0,-31,0,0,0
4890,-1,0,-31,0,0,0
4898,-1,0,-31,0,0,0
4910,-1,0,-31,0,0,0
4920,-1,0,-31,0,0,0
4928,-1,0,-31,0,0,0
4936,-1,0,-31,0,0,0
4947,-1,0,-31,0,0,0
4958,-1,0,-31,0,0,0
4966,-1,0,-31,0,0,0
4974,-1,0,-31,0,0,0
4985,-1,0,-31,0,0,0
4996,-1,0,-31,0,0,0
5004,-1,0,-31,0,0,0
5012,-1,1,-31,0,0,0
5023,-1,0,-31,0,0,0
5033,-1,0,-31,0,0,0
5042,-1,0,-31,0,0,0
5052,-1,0,-31,0,0,0
5063,-1,0,-31,0,0,0
5072,-1,0,-31,0,0,0
5081,-1,0,-31,0,0,0
5090,-1,0,-31,0,0,0
5101,-1,0,-31,0,0,0
5109,-1,0,-31,0,0,0
5118,-1,0,-31,0,0,0
5128,-1,0,-31,0,0,0
5138,-1,0,-31,0,0,0
5147,-1,0,-31,0,0,0
5156,-1,0,-31,0,0,0
5166,-1,0,-31,0,0,0
5176,-1,0,-31,0,0,0
5185,-1,0,-31,0,0,0
5194,-1,0,-31,0,0,0
5203,-1,0,-31,0,0,0
5214,-1,0,-31,0,0,0
5223,-1,0,-31,0,0,0
5231,-1,0,-31,0,0,0
5241,-1,0,-31,0,0,0
5252,-1,0,-31,0,0,0
5261,-1,0,-31,0,0,0
5269,-1,0,-31,0,0,0
5281,-1,0,-31,0,0,0
5291,-1,0,-31,0,0,0
5300,-1,0,-31,0,0,0
5310,-1,0,-31,0,0,0
5319,-1,1,-31,0,0,0
5329,-1,0,-31,0,0,0
5351,-1,0,-31,0,0,0
5362,-1,0,-31,0,0,0
5372,-1,0,-31,0,0,0
5382,-1,0,-31,0,0,0
5391,-1,0,-31,0,0,0
5401,-1,0,-31,0,0,0
5410,-1,0,-31,0,0,0
5421,-1,0,-31,0,0,0
5429,-1,0,-31,0,0,0
5439,-1,0,-31,0,0,0
5448,-1,0,-31,0,0,0
5457,-1,0,-31,0,0,0
5467,-1,0,-31,0,0,0
5477,-1,0,-31,0,0,0
5486,-1,0,-31,0,0,0
5495,-1,0,-31,0,0,0
5505,0,0,-31,0,0,0
5515,-1,0,-31,0,0,0
5526,-1,0,-31,0,0,0
5535,-1,0,-31,0,0,0
5547,-1,0,-31,0,0,0
5556,-1,0,-31,0,0,0
5565,-1,0,-31,0,0,0
5574,-1,0,-31,0,0,0
5584,-1,0,-31,0,0,0
5594,-1,0,-31,0,0,0
5603,-1,0,-31,0,0,0
5612,-1,0,-31,0,0,0
5622,-1,0,-31,0,0,0
5633,-1,0,-31,0,0,0
5641,-1,0,-31,0,0,0
5650,-1,0,-31,0,0,0
5660,-1,0,-31,0,0,0
5670,-1,0,-31,0,0,0
5679,-1,0,-31,0,0,0
5688,-1,0,-31,0,0,0
5699,-1,0,-31,0,0,0
5708,-1,1,-31,0,0,0
5716,-1,0,-31,0,0,0
5726,-1,0,-31,0,0,0
5737,-1,0,-31,0,0,0
5747,-1,0,-31,0,0,0
5760,-1,0,-31,0,0,0
5770,-1,0,-31,0,0,0
5781,-1,0,-31,0,0,0
5791,-1,0,-31,0,0,0
5799,-1,0,-31,0,0,0
5810,-1,0,-31,0,0,0
5820,-1,0,-31,0,0,0
5829,-1,0,-31,0,0,0
5837,-1,1,-31,0,0,0
5847,-1,1,-31,0,0,0
5858,-1,0,-31,0,0,0
5867,-1,0,-31,0,0,0
5875,-1,0,-31,0,0,0
5885,-1,0,-31,0,0,0
5896,-1,0,-31,0,0,0
5905,-1,0,-31,0,0,0
5913,-1,0,-31,0,0,0
5923,-1,0,-31,0,0,0
5934,-1,0,-31,0,0,0
5943,-1,0,-31,0,0,0
5951,-1,0,-31,0,0,0
5961,-1,0,-31,0,0,0
5971,-1,0,-31,0,0,0
5981,-1,0,-31,0,0,0
5990,-1,0,-31,0,0,0
6001,-1,0,-31,0,0,0
6011,-1,0,-31,0,0,0
6021,-1,0,-31,0,0,0
6030,-1,0,-31,0,0,0
6040,-1,0,-31,0,0,0
6049,-1,0,-31,0,0,0
6059,-1,0,-31,0,0,0
6069,-1,0,-31,0,0,0
6078,-1,0,-31,0,0,0
6087,-1,0,-31,0,0,0
6096,-1,0,-31,0,0,0
6107,-1,0,-31,0,0,0
6116,-1,0,-31,0,0,0
6125,-1,0,-31,0,0,0
6134,-1,0,-31,0,0,0
6145,-1,0,-31,0,0,0
6154,-1,0,-31,0,0,0
6164,-1,0,-31,0,0,0
6173,0,0,-31,0,0,0
6182,-1,0,-31,0,0,0
6192,-1,0,-31,0,0,0
6202,-1,0,-31,0,0,0
6211,-1,0,-31,0,0,0
6220,-1,0,-31,0,0,0
6231,-1,0,-31,0,0,0
6241,-1,1,-31,0,0,0
6251,-1,0,-31,0,0,0
6260,-1,0,-31,0,0,0
6269,-1,0,-31,0,0,0
6279,-1,0,-31,0,0,0
6289,-1,0,-31,0,0,0
6298,-1,0,-31,0,0,0
6306,-1,0,-31,0,0,0
6317,-1,0,-31,0,0,0
6327,-1,0,-31,0,0,0
6336,-1,0,-31,0,0,0
6345,-1,0,-31,0,0,0
6354,-1,0,-31,0,0,0
6365,-1,0,-31,0,0,0
6374,-1,0,-31,0,0,0
6383,-1,0,-31,0,0,0
6392,-1,0,-31,0,0,0
6403,-1,0,-31,0,0,0
6412,-1,0,-31,0,0,0
6422,-1,0,-31,0,0,0
6445,-1,0,-31,0,0,0
6456,-1,0,-31,0,0,0
6466,-1,1,-31,0,0,0
6474,-1,0,-31,0,0,0
6487,-1,0,-31,0,0,0
6498,-1,0,-31,0,0,0
6506,-1,0,-31,0,0,0
6514,-1,0,-31,0,0,0
6526,-1,0,-31,0,0,0
6537,-1,0,-31,0,0,0
6546,-1,0,-31,0,0,0
6554,-1,0,-31,0,0,0
6565,-1,0,-31,0,0,0
6575,-1,0,-31,0,0,0
6584,-1,0,-31,0,0,0
6592,-1,0,-31,0,0,0
6603,-1,0,-31,0,0,0
6614,-1,0,-31,0,0,0
6622,-1,0,-31,0,0,0
6630,-1,0,-31,0,0,0
6641,-1,0,-31,0,0,0
6651,-1,0,-31,0,0,0
6660,-1,0,-31,0,0,0
6668,-1,0,-31,0,0,0
6679,-1,0,-31,0,0,0
6689,-1,0,-31,0,0,0
6697,-1,0,-31,0,0,0
6706,-1,0,-31,0,0,0
6720,-1,0,-31,0,0,0
6728,-1,0,-31,0,0,0
6737,-1,0,-31,0,0,0
6747,-1,0,-31,0,0,0
6758,-1,0,-31,0,0,0
6766,-1,0,-31,0,0,0
6775,-1,0,-31,0,0,0
6785,-1,0,-31,0,0,0
6796,-1,0,-31,0,0,0
6805,-1,0,-31,0,0,0
6813,-1,0,-31,0,0,0
6822,-1,0,-31,0,0,0
6834,-1,0,-31,0,0,0
6843,-1,0,-31,0,0,0
6851,-1,0,-31,0,0,0
6860,-1,0,-31,0,0,0
6872,-1,0,-31,0,0,0
6881,-1,0,-31,0,0,0
6889,-1,0,-31,0,0,0
6898,-1,0,-31,0,0,0
6909,-1,0,-31,0,0,0
6919,-1,0,-31,0,0,0
6927,-1,0,-31,0,0,0
6937,-1,0,-31,0,0,0
6947,-1,0,-31,0,0,0
6957,-1,0,-31,0,0,0
6968,-1,0,-31,0,0,0
6981,-1,0,-31,0,0,0
6990,-1,0,-31,0,0,0
7001,-1,0,-31,0,0,0
7011,-1,0,-31,0,0,0
7020,-1,0,-31,0,0,0
7029,-1,0,-31,0,0,0
7038,-1,0,-31,0,0,0
7049,-1,0,-31,0,0,0
7058,-1,0,-31,0,0,0
7067,-1,0,-31,0,0,0
7076,-1,0,-31,0,0,0
7087,-1,0,-31,0,0,0
7096,-1,0,-31,0,0,0
7104,-1,0,-31,0,0,0
7113,-1,0,-31,0,0,0
7124,-1,0,-31,0,0,0
7134,-1,0,-31,0,0,0
7142,-1,0,-31,0,0,0
7151,-1,0,-31,0,0,0
7162,-1,0,-31,0,0,0
7172,-1,0,-31,0,0,0
7180,-1,0,-31,0,0,0
7192,-1,0,-31,0,0,0
7202,-1,0,-31,0,0,0
7211,-1,0,-31,0,0,0
7219,-1,0,-31,0,0,0
7230,-1,0,-31,0,0,0
7239,-1,0,-31,0,0,0
7248,-1,1,-31,0,0,0
7257,-1,0,-31,0,0,0
7267,-1,0,-31,0,0,0
7277,-1,0,-31,0,0,0
7285,-1,0,-31,0,0,0
7294,-1,0,-31,0,0,0
7305,-1,0,-31,0,0,0
7315,-1,0,-31,0,0,0
7323,-1,0,-31,0,0,0
7331,-1,0,-31,0,0,0
7343,-1,0,-31,0,0,0
7353,-1,0,-31,0,0,0
7361,-1,0,-31,0,0,0
7369,-1,0,-31,0,0,0
7380,-1,0,-31,0,0,0
7390,-1,0,-31,0,0,0
7399,-1,0,-31,0,0,0
7407,-1,0,-31,0,0,0
7417,-1,0,-31,0,0,0
7426,-1,0,-31,0,0,0
7434,-1,0,-31,0,0,0
7443,-1,0,-31,0,0,0
7454,-1,0,-31,0,0,0
7464,-1,0,-31,0,0,0
7473,-1,1,-31,0,0,0
7481,-1,0,-31,0,0,0
7492,-1,0,-31,0,0,0
7502,-1,0,-31,0,0,0
7512,-1,0,-31,0,0,0
7534,-1,0,-31,0,0,0
7544,-1,0,-31,0,0,0
7554,-1,0,-31,0,0,0
7562,-1,0,-31,0,0,0
7573,-1,0,-31,0,0,0
7583,-1,0,-31,0,0,0
7592,-1,0,-31,0,0,0
7601,-1,0,-31,0,0,0
7611,-1,0,-31,0,0,0
7621,-1,0,-31,0,0,0
7629,-1,0,-31,0,0,0
7639,-1,0,-31,0,0,0
7648,-1,0,-31,0,0,0
7658,-1,0,-31,0,0,0
7668,-1,0,-31,0,0,0
7677,-1,0,-31,0,0,0
7687,-1,0,-31,0,0,0
7697,-1,0,-31,0,0,0
7705,-1,0,-31,0,0,0
7715,-1,0,-31,0,0,0
7725,-1,0,-31,0,0,0
7734,-1,0,-31,0,0,0
7743,-1,0,-31,0,0,0
7752,-1,0,-31,0,0,0
7761,-1,0,-31,0,0,0
7771,-1,0,-31,0,0,0
7780,-1,0,-31,0,0,0
7790,-1,0,-31,0,0,0
7799,-1,0,-31,0,0,0
7809,-1,0,-31,0,0,0
7818,-1,0,-31,0,0,0
7827,-1,0,-31,0,0,0
7837,-1,0,-31,0,0,0
7846,-1,0,-31,0,0,0
7855,-1,0,-31,0,0,0
7865,-1,0,-31,0,0,0
7874,-1,0,-31,0,0,0
7883,-1,0,-31,0,0,0
7895,-1,0,-31,0,0,0
7905,-1,0,-31,0,0,0
7913,-1,0,-31,0,0,0
7922,-1,0,-31,0,0,0
7932,-1,0,-31,0,0,0
7942,-1,0,-31,0,0,0
7951,-1,0,-31,0,0,0
7960,-1,0,-31,0,0,0
7970,-1,0,-31,0,0,0
7980,-1,0,-31,0,0,0
7988,-1,0,-31,0,0,0
7997,-1,0,-31,0,0,0
8007,-1,0,-31,0,0,0
8016,-1,0,-31,0,0,0
8026,-1,0,-31,0,0,0
8035,-1,0,-31,0,0,0
8045,-1,0,-31,0,0,0
8054,-1,0,-31,0,0,0
8062,-1,0,-31,0,0,0
8072,-1,0,-31,0,0,0
8082,-1,0,-31,0,0,0
8092,-1,0,-31,0,0,0
8100,-1,0,-31,0,0,0
8110,-1,0,-31,0,0,0
8120,-1,1,-31,0,0,0
8130,-1,0,-31,0,0,0
8138,-1,0,-31,0,0,0
8150,-1,0,-31,0,0,0
8159,-1,0,-31,0,0,0
8168,-1,0,-31,0,0,0
8180,-1,0,-31,0,0,0
8190,-1,0,-31,0,0,0
8201,-1,0,-31,0,0,0
8211,-1,0,-31,0,0,0
8219,-1,0,-31,0,0,0
8229,-1,0,-31,0,0,0
8240,-1,1,-31,0,0,0
8248,-1,1,-31,0,0,0
8257,-1,0,-31,0,0,0
8266,-1,0,-31,0,0,0
8276,-1,0,-31,0,0,0
8286,-1,0,-31,0,0,0
8294,-1,0,-31,0,0,0
8304,-1,0,-31,0,0,0
8314,-1,0,-31,0,0,0
8323,-1,0,-31,0,0,0
8332,-1,0,-31,0,0,0
8341,-1,0,-31,0,0,0
8351,-1,0,-31,0,0,0
8361,-1,0,-31,0,0,0
8372,-1,0,-31,0,0,0
8382,-1,0,-31,0,0,0
8391,-1,0,-31,0,0,0
8400,-1,0,-31,0,0,0
8411,-1,0,-31,0,0,0
8420,-1,0,-31,0,0,0
8429,-1,0,-31,0,0,0
8438,-1,0,-31,0,0,0
8448,-1,0,-31,0,0,0
8458,-1,0,-31,0,0,0
8467,-1,0,-31,0,0,0
8476,-1,0,-31,0,0,0
8485,-1,0,-31,0,0,0
8495,-1,0,-31,0,0,0
8504,-1,0,-31,0,0,0
8513,-1,0,-31,0,0,0
8522,-1,0,-31,0,0,0
8532,-1,0,-31,0,0,0
8542,-1,0,-31,0,0,0
8550,0,0,-31,0,0,0
8560,-1,0,-31,0,0,0
8569,-1,0,-31,0,0,0
8580,-1,0,-31,0,0,0
8611,-1,0,-31,0,0,0
8621,-1,0,-31,0,0,0
8632,-1,0,-31,0,0,0
8641,-1,0,-31,0,0,0
8650,-1,0,-31,0,0,0
8660,-1,0,-31,0,0,0
8671,-1,0,-31,0,0,0
8680,-1,0,-31,0,0,0
8689,-1,0,-31,0,0,0
8698,-1,0,-31,0,0,0
8709,-1,0,-31,0,0,0
8718,-1,0,-31,0,0,0
8726,-1,1,-31,0,0,0
8736,-1,0,-31,0,0,0
8747,-1,0,-31,0,0,0
8756,-1,0,-31,0,0,0
8764,-1,1,-31,0,0,0
8773,-1,0,-31,0,0,0
8783,-1,0,-31,0,0,0
8793,-1,0,-31,0,0,0
8802,-1,0,-31,0,0,0
8811,-1,0,-31,0,0,0
8821,-1,0,-31,0,0,0
8830,-1,0,-31,0,0,0
8839,-1,0,-31,0,0,0
8850,-1,0,-31,0,0,0
8860,-1,0,-31,0,0,0
8868,-1,0,-31,0,0,0
8877,-1,0,-31,0,0,0
8888,-1,0,-31,0,0,0
8897,-1,0,-31,0,0,0
8905,-1,0,-31,0,0,0
8914,-1,0,-31,0,0,0
8925,-1,0,-31,0,0,0
8935,-1,0,-31,0,0,0
8943,-1,0,-31,0,0,0
8951,-1,0,-31,0,0,0
8962,-1,0,-31,0,0,0
8972,-1,0,-31,0,0,0
8980,-1,0,-31,0,0,0
8989,-1,0,-31,0,0,0
8999,-1,0,-31,0,0,0
